     151        30  0  0  0     99999  0     99999  0   0   0  1.000000 0
     152        30  0  0  0     99999  0     99999  0   0   0  1.000000 0
     153        30  0  0  0     99999  0     99999  0   0   0  1.000000 0
     154        30  0  0  0     99999  0     99999  0   0   0  1.000000 0
     155        31  0  1  1         1  0     99999  1   0   0  1.000000 0
     156        31  0  0  0     99999  0     99999  0   0   0  1.000000 0
     157        31  0  0  0     99999  0     99999  0   0   0  1.000000 0
     158        31  0  0  0     99999  0     99999  0   0   0  1.000000 0
     159        31  0  0  0     99999  0     99999  0   0   0  1.000000 0
     160        32  0  1  1         1  0     99999  1   0   0  1.000000 0
     161        32  0  0  0     99999  0     99999  0   0   0  1.000000 0
     162        32  0  0  0     99999  0     99999  0   0   0  1.000000 0
     163        32  0  0  0     99999  0     99999  0   0   0  1.000000 0
     164        32  0  0  0     99999  0     99999  0   0   0  1.000000 0
     165        33  0  1  1         1  0     99999  1   0   0  1.000000 0
     166        33  0  0  0     99999  0     99999  0   0   0  1.000000 0
     167        33  0  0  0     99999  0     99999  0   0   0  1.000000 0
     168        33  0  0  0     99999  0     99999  0   0   0  1.000000 0
     169        33  0  0  0     99999  0     99999  0   0   0  1.000000 0
     170        34  0  1  1         1  0     99999  1   0   0  1.000000 0
     171        34  0  0  0     99999  0     99999  0   0   0  1.000000 0
     172        34  0  0  0     99999  0     99999  0   0   0  1.000000 0
     173        34  0  0  0     99999  0     99999  0   0   0  1.000000 0
     174        34  0  0  0     99999  0     99999  0   0   0  1.000000 0
     175        35  0  1  1         1  0     99999  1   0   0  1.000000 0
     176        35  0  0  0     99999  0     99999  0   0   0  1.000000 0
     177        35  0  0  0     99999  0     99999  0   0   0  1.000000 0
     178        35  0  0  0     99999  0     99999  0   0   0  1.000000 0
     179        35  0  0  0     99999  0     99999  0   0   0  1.000000 0
     180        36  0  1  1         1  0     99999  1   0   0  1.000000 0
     181        36  0  0  0     99999  0     99999  0   0   0  1.000000 0
     182        36  0  0  0     99999  0     99999  0   0   0  1.000000 0
     183        36  0  0  0     99999  0     99999  0   0   0  1.000000 0
     184        36  0  0  0     99999  0     99999  0   0   0  1.000000 0
     185        37  0  1  1         1  0     99999  1   0   0  1.000000 0
     186        37  0  0  0     99999  0     99999  0   0   0  1.000000 0
     187        37  0  0  0     99999  0     99999  0   0   0  1.000000 0
     188        37  0  0  0     99999  0     99999  0   0   0  1.000000 0
     189        37  0  0  0     99999  0     99999  0   0   0  1.000000 0
     190        38  0  1  1         1  0     99999  1   0   0  1.000000 0
     191        38  0  0  0     99999  0     99999  0   0   0  1.000000 0
     192        38  0  0  0     99999  0     99999  0   0   0  1.000000 0
     193        38  0  0  0     99999  0     99999  0   0   0  1.000000 0
     194        38  0  0  0     99999  0     99999  0   0   0  1.000000 0
     195        39  0  1  1         1  0     99999  1   0   0  1.000000 0
     196        39  0  0  0     99999  0     99999  0   0   0  1.000000 0
     197        39  0  0  0     99999  0     99999  0   0   0  1.000000 0
     198        39  0  0  0     99999  0     99999  0   0   0  1.000000 0
     199        39  0  0  0     99999  0     99999  0   0   0  1.000000 0
     200        40  0  1  1         1  0     99999  1   0   0  1.000000 0
     201        40  0  0  0     99999  0     99999  0   0   0  1.000000 0
     202        40  0  0  0     99999  0     99999  0   0   0  1.000000 0
     203        40  0  0  0     99999  0     99999  0   0   0  1.000000 0
     204        40  0  0  0     99999  0     99999  0   0   0  1.000000 0
     205        41  0  1  1         1  0     99999  1   0   0  1.000000 0
     206        41  0  0  0     99999  0     99999  0   0   0  1.000000 0
     207        41  0  0  0     99999  0     99999  0   0   0  1.000000 0
     208        41  0  0  0     99999  0     99999  0   0   0  1.000000 0
     209        41  0  0  0     99999  0     99999  0   0   0  1.000000 0
     210        42  0  1  1         1  0     99999  1   0   0  1.000000 0
     211        42  0  0  0     99999  0     99999  0   0   0  1.000000 0
     212        42  0  0  0     99999  0     99999  0   0   0  1.000000 0
     213        42  0  0  0     99999  0     99999  0   0   0  1.000000 0
     214        42  0  0  0     99999  0     99999  0   0   0  1.000000 0
     215        43  0  1  1         1  0     99999  1   0   0  1.000000 0
     216        43  0  0  0     99999  0     99999  0   0   0  1.000000 0
     217        43  0  0  0     99999  0     99999  0   0   0  1.000000 0
     218        43  0  0  0     99999  0     99999  0   0   0  1.000000 0
     219        43  0  0  0     99999  0     99999  0   0   0  1.000000 0
     220        44  0  1  1         1  0     99999  1   0   0  1.000000 0
     221        44  0  0  0     99999  0     99999  0   0   0  1.000000 0
     222        44  0  0  0     99999  0     99999  0   0   0  1.000000 0
     223        44  0  0  0     99999  0     99999  0   0   0  1.000000 0
     224        44  0  0  0     99999  0     99999  0   0   0  1.000000 0
     225        45  0  1  1         1  0     99999  1   0   0  1.000000 0
     226        45  0  0  0     99999  0     99999  0   0   0  1.000000 0
     227        45  0  0  0     99999  0     99999  0   0   0  1.000000 0
     228        45  0  0  0     99999  0     99999  0   0   0  1.000000 0
     229        45  0  0  0     99999  0     99999  0   0   0  1.000000 0
     230        46  0  1  1         1  0     99999  1   0   0  1.000000 0
     231        46  0  0  0     99999  0     99999  0   0   0  1.000000 0
     232        46  0  0  0     99999  0     99999  0   0   0  1.000000 0
     233        46  0  0  0     99999  0     99999  0   0   0  1.000000 0
     234        46  0  0  0     99999  0     99999  0   0   0  1.000000 0
     235        47  0  1  1         1  0     99999  1   0   0  1.000000 0
     236        47  0  0  0     99999  0     99999  0   0   0  1.000000 0
     237        47  0  0  0     99999  0     99999  0   0   0  1.000000 0
     238        47  0  0  0     99999  0     99999  0   0   0  1.000000 0
     239        47  0  0  0     99999  0     99999  0   0   0  1.000000 0
     240        48  0  1  1         1  0     99999  1   0   0  1.000000 0
     241        48  0  0  0     99999  0     99999  0   0   0  1.000000 0
     242        48  0  0  0     99999  0     99999  0   0   0  1.000000 0
     243        48  0  0  0     99999  0     99999  0   0   0  1.000000 0
     244        48  0  0  0     99999  0     99999  0   0   0  1.000000 0
     245        49  0  1  1         1  0     99999  1   0   0  1.000000 0
     246        49  0  0  0     99999  0     99999  0   0   0  1.000000 0
     247        49  0  0  0     99999  0     99999  0   0   0  1.000000 0
     248        49  0  0  0     99999  0     99999  0   0   0  1.000000 0
     249        49  0  0  0     99999  0     99999  0   0   0  1.000000 0
     250        50  0  1  1         1  0     99999  1   0   0  1.000000 0
     251        50  0  0  0     99999  0     99999  0   0   0  1.000000 0
     252        50  0  0  0     99999  0     99999  0   0   0  1.000000 0
     253        50  0  0  0     99999  0     99999  0   0   0  1.000000 0
     254        50  0  0  0     99999  0     99999  0   0   0  1.000000 0
     255        51  0  1  1         1  0     99999  1   0   0  1.000000 0
     256        51  0  0  0     99999  0     99999  0   0   0  1.000000 0
     257        51  0  0  0     99999  0     99999  0   0   0  1.000000 0
     258        51  0  0  0     99999  0     99999  0   0   0  1.000000 0
     259        51  0  0  0     99999  0     99999  0   0   0  1.000000 0
     260        52  0  1  1         1  0     99999  1   0   0  1.000000 0
     261        52  0  0  0     99999  0     99999  0   0   0  1.000000 0
     262        52  0  0  0     99999  0     99999  0   0   0  1.000000 0
     263        52  0  0  0     99999  0     99999  0   0   0  1.000000 0
     264        52  0  0  0     99999  0     99999  0   0   0  1.000000 0
     265        53  0  1  1         1  0     99999  1   0   0  1.000000 0
     266        53  0  0  0     99999  0     99999  0   0   0  1.000000 0
     267        53  0  0  0     99999  0     99999  0   0   0  1.000000 0
     268        53  0  0  0     99999  0     99999  0   0   0  1.000000 0
     269        53  0  0  0     99999  0     99999  0   0   0  1.000000 0
     270        54  0  1  1         1  0     99999  1   0   0  1.000000 0
     271        54  0  0  0     99999  0     99999  0   0   0  1.000000 0
     272        54  0  0  0     99999  0     99999  0   0   0  1.000000 0
     273        54  0  0  0     99999  0     99999  0   0   0  1.000000 0
     274        54  0  0  0     99999  0     99999  0   0   0  1.000000 0
     275        55  0  1  1         1  0     99999  1   0   0  1.000000 0
     276        55  0  0  0     99999  0     99999  0   0   0  1.000000 0
     277        55  0  0  0     99999  0     99999  0   0   0  1.000000 0
     278        55  0  0  0     99999  0     99999  0   0   0  1.000000 0
     279        55  0  0  0     99999  0     99999  0   0   0  1.000000 0
     280        56  0  1  1         1  0     99999  1   0   0  1.000000 0
     281        56  0  0  0     99999  0     99999  0   0   0  1.000000 0
     282        56  0  0  0     99999  0     99999  0   0   0  1.000000 0
     283        56  0  0  0     99999  0     99999  0   0   0  1.000000 0
     284        56  0  0  0     99999  0     99999  0   0   0  1.000000 0
     285        57  0  1  1         1  0     99999  1   0   0  1.000000 0
     286        57  0  0  0     99999  0     99999  0   0   0  1.000000 0
     287        57  0  0  0     99999  0     99999  0   0   0  1.000000 0
     288        57  0  0  0     99999  0     99999  0   0   0  1.000000 0
     289        57  0  0  0     99999  0     99999  0   0   0  1.000000 0
     290        58  0  1  1         1  0     99999  1   0   0  1.000000 0
     291        58  0  0  0     99999  0     99999  0   0   0  1.000000 0
     292        58  0  0  0     99999  0     99999  0   0   0  1.000000 0
     293        58  0  0  0     99999  0     99999  0   0   0  1.000000 0
     294        58  0  0  0     99999  0     99999  0   0   0  1.000000 0
     295        59  0  1  1         1  0     99999  1   0   0  1.000000 0
     296        59  0  0  0     99999  0     99999  0   0   0  1.000000 0
     297        59  0  0  0     99999  0     99999  0   0   0  1.000000 0
     298        59  0  0  0     99999  0     99999  0   0   0  1.000000 0
     299        59  0  0  0     99999  0     99999  0   0   0  1.000000 0
